Registry,Assignment,Organization Name,Organization Address
MA-M,0CCC47E,Foxconn Brasil Industria e Comercio Ltda,"Av. Marginal da Rodovia dos Bandeirantes, 800 - Distrito Industrial Jundiaí Sao Paulo BR 13213-008 "
MA-M,C4A5595,Moultrie Mobile,5724 Highway 280 East Birmingham AL US 35242 
MA-M,C4A5596,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,84B3861,"Sichuan Huakun Zhenyu Intelligent Technology Co., Ltd","24F, Block C, Maoye Center, No. 28, North Section of Tianfu Avenue, High tech Zone, Chengdu, Sichuan Chengdu Sichuan CN 621050 "
MA-M,84B3863,Phonesuite,400 Liberty Park Court Flowood  US 39232 
MA-M,E0382D3,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,E0382D0,"Beijing Cgprintech Technology Co.,Ltd","3A floor, Block B, Science and Technology Wealth Center, No. 8 Xueqing Road, Haidian District, Beijing Beijing Beijing CN 100192 "
MA-M,E0382D6,iTracxing," 8F., No. 182, Sec. 2, Dunhua S. Rd., Da’an Dist., Taipei City 106033 , Taiwan (R.O.C.) Taipei City  Da’an Dist., TW 106033 "
MA-M,E0382DC,"SiLAND Chengdu Technology Co., Ltd","Tianren Road,Chengdu Hi-tech Zone ChengDu Sichuan CN 610041 "
MA-M,F0221D8,"Shenzhen Glazero Technology Co., Ltd.","201 Block A, #1 Qianwan 1st Road, Qianhai Shenzhen-Hong Kong Cooperation Zone Shenzhen Guangdong CN 518000 "
MA-M,F0221D5,"Shenzhen SuyuVisonTechnology Co.,Ltd","16G, Bldg A Haiwang,Yuehai Sub-District,  Nanshan District, ShenZhen, China Shenzhen Guangdong CN 518001 "
MA-M,F0221D9,Shanghai Gfanxvision Intelligent Technology Co.Ltd,"Room 506, No. 19, No. 498, GuoShouJing Road Shanghai Pudong New Area CN 201203 "
MA-M,F0221D7,"Bulat Co., Limited","ROOM A1, 11/F WINNER BUILDING,36 MAN YUE STREET, HUNG HOM,KOWLOON,hongkong  hongkong  HK 999077 "
MA-M,D46137E,UAB Brolis sensor technology,Moletu pl. 73 Vilnius  LT 14259 
MA-M,D461371,"Shenzhen smart-core technology co.,ltd.","19/F., Finance & Technology Building, No.11 Keyuan Road, Nanshan Dist., Shenzhen, China Shenzhen Guangdong CN 518057 "
MA-M,D461372,Robert Bosch Elektronikai Kft.,Robert Bosch út 1. Hatvan Heves HU 3000 
MA-M,D461373,"APPOTRONICS CO., LTD","22F,High-tech Zone Union Tower 63 Xuefu Road Shenzhen China Shenzhen Guangdong CN 518000 "
MA-M,D461376,Securus CCTV India,"KM Electronic Cables Pvt Ltd, KM House, Near Maurya Complex, Ashram Road Ahmedabad  IN 380014 "
MA-M,4C74A73,GoCodeIT Inc,8171 Yonge Street Suite 255 Thornhill Ontario CA L3T2C6 
MA-M,C498940,"Shenzhen Megmeet Drive Technology Co.,Ltd.","Ziguang Information Port, Langshan Road, North District, Science and Technology Park, Nanshan District, Shenzhen SHENZHEN  CN 518000 "
MA-M,C498944,"Alpine Electronics Marketing, Inc.","1-7, Yukigaya-otsukamachi, Ota-ku Tokyo  JP 145-8501 "
MA-M,D096869,Camfil,"Avda. Juan Carlos I, Nº13 4ªPlanta Alcalá de Henares Madrid ES 28806  "
MA-M,D096861,PROVCOM LTD,1305 N Bascom Ave Ste H San Jose CA US 95128 
MA-M,C49894B,"Shanghai YVR Technology Co., Ltd.","Building #3, No.1, Caosong Rd, Songjiang District   Shanghai Shanghai CN 201612 "
MA-M,C498946,Aetina Corporation ,"2F-1, No.237. Sec.1 , Datong Rd., Xizhi Dist New Taipei City  TW 221 "
MA-M,D4BABA4,"Beijing Yuanxin Junsheng Technology Co.,ltd","4th floor, building 3, No. 11, Hepingli East Street, Dongcheng District, Beijing beijing  CN 100013 "
MA-M,D420002,"Shenzhen AI Develop & Manufacture Co.,LTD.","Room 609, Building 1, Phase 2, Gaoxinqi Strategic Emerging Industrial Park, Liu Xian 1st Road,Baoan Shenzhen Guangdong CN 518101 "
MA-M,C483725,"Wuhan Da Ta Technologies Co.,Ltd.","Room801, Building C2, Future Science & Technology City, No. 999 Gaoxin Avenue, Donghu New Technology Development Zone, Wuhan Hubei CN 430075 "
MA-M,C483729,"Biwave Technologies, Inc.",12F-1  No-391  Sec-4  Xinyi-Rd Taipei Taiwan TW 110601 
MA-M,5847CA2,ONAWHIM (OAW) INC.,161 West 87th Street New York NY US 10024 
MA-M,5847CA5,"Huizhou Jiemeisi Technology Co., Ltd","No. 63 , Humei Street , Dashuling, Qingtang Village,Xiaojinkou huizhou Guangdong CN 516000 "
MA-M,5847CA7,"Shenzhen Meigao Electronic Equipment Co.,Ltd","B201 B221-B222, Pinghu Center Plant, Shenye Logistics  No. 6 Fukang Rd., Hehua Community, Pinghu Street   Longgang District, Shenzhen ShenZhen  CN 518111 "
MA-M,5847CAD,"PRACTEK Technology Co., Ltd.","1/F, No.1 Building, No.168 Dieqiao Road, Pudong Shanghai  CN 201315 "
MA-M,18C3F4E,"SHENZHEN MEGMEET ELECTRICAL CO., LTD","5th Floor?Block B?Ziguang information Harbor?Langshan Rd., Science & Technology Park,Nahshan District,ShenZhen ShenZhen  CN 518051 "
MA-M,18C3F40,"Scati Labs, S.A.",Ronda del Canal Imperial de Aragon 18-20 ZARAGOZA Aragon ES 50197 
MA-M,883CC57,KMtronic ltd,Dobri Czintulov 28A str.  Gorna Oryahovica VT BG 5100 
MA-M,883CC50,"Chengdu Data Sky Technology Co., Ltd.","No. 88, Tianchen Road, Hezuo Street, West District, High-tech Zone, Chengdu City, Sichuan Province Chengdu Sichuan CN 610000 "
MA-M,303D517,Destiny Automate Limited,"Aw House,  6-8 Stuart Street Luton Bedfordshire GB LU1 2SJ "
MA-M,2C691DD,Ascentac Inc.,"11F.-1, No.80, Minzu 1st Rd., Sanmin Dist., Kaohsiung City 807, Taiwan (R.O.C.) Kaohsiung City Taiwan TW 807 "
MA-M,2C691DB,"Shenzhen Daren HI-Tech Electronics Co., Ltd.","Room 401, No. 5, Jiayi Industrial Park, Guihua Community, Guanlan Street, Longhua District, Shenzhen Shenzhen Guangdong CN 518109 "
MA-M,2C691D0,"Hunan Xiangjiang Kunpeng Information Technology Co., Ltd.","Building 1# and Building 4#, No. 67 Ziyuan Road, Xueshi Street, Yuelu District, Changsha Hunan CN 410006 "
MA-M,2C691D2,Abode Systems Inc,2625 Middlefield Road Palo Alto CA US 94306 
MA-M,303D519,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,F490CBA,Fend Incorporated,4600 Fairfax Dr Ste 410 Arlington VA US 22203-1553 
MA-M,FC61796,"Hangzhou LiDe Communication Co.,Ltd","No.188,DongJia Rd,Tonglu Econominc Development Zone,Hangzhou,Zhejiang, Hangzhou  CN 311500 "
MA-M,FC61794,CHOEUNENG,"22, Ildong-ro, Sangnok-gu Ansan-si Gyeonggi-do KR 15326 "
MA-M,FC61793,EchoStar Mobile,"25/28 NORTH WALL QUAY, DUBLIN 1, D01H104         Ireland Dublin Ireland IE D01H104 "
MA-M,0C7FEDE,environmental systems corporation,122F Commerce Park Drive Barrie   Ontario CA L4N 8W8  
MA-M,303D512,Harman Connected Services Corporation India Pvt. Ltd.,"Plot No 3 & 3A, EOIZ Industrial Area, Sy.No.85 and 86, KIADB, Whitefield, Bengaluru Karnataka IN 560066 "
MA-M,FC6179E,ACCO Brands USA LLC,Four Corporate Drive Lake Zurich IL US 60047-2997 
MA-M,8C51092,"PROCET Technology Co., Ltd(HK)","Flat B,4/F, Kjngswell Commercial Tower, 171-173 Lockhard Road, Wanchai, Hongkong Hong kong  HK 999077 "
MA-M,0C7FED4,"Purple Mountain ,Inc",New District SuZhou JiangSu CN 215000 
MA-M,0C7FED2,Tango Networks Inc,"2801 Network Blvd, Suite 200 Frisco TX US TX 75034 "
MA-M,8C5109C,SpotterRF LLC,720 Timpanogos Parkway Orem UT US 84097 
MA-M,8002F4E,Alfred Systems Inc,"13F, No. 2, Sec. 5, Xinyi Rd. Taipei city  TW 110 "
MA-M,7050E76,"Nippon Pulse America, Inc.",4 Corporate Drive Radford VA US 24141-5100 
MA-M,8002F4C,"Wuhan Glory Road Intelligent Technology Co., Ltd.","18F,Magic Cube Building,Optics Valley Core Center,No.303 Optics Valley Avenue,East Lake High-tech Development Zone Wuhan Hubei CN 430073 "
MA-M,8002F41,"Sichuan lookout environment protection technology co.,Ltd","No. 1015, floor 10, unit 2, building 1, No. 1616, Nanhua Road, high tech Zone Chengdu Sichuan CN 610052 "
MA-M,C4A10EC,Focus-on,Kerkeplaat 12 Dordrecht  NL 3313LC 
MA-M,C4A10E5,O-NET Industrial Technologies (Shenzhen) Limited,"501, Maile building, building 2, No. 28, Cuijing Road, Zhukeng community, Longtian street, Pingshan District Shenzhen Guangdong CN 518118 "
MA-M,7050E7D,Eta Compute Inc.,182 S. Murphy Ave Sunnyvale CA US 94086 
MA-M,6C1524B,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,1C59746,Square Inc.,1455 Market St. San Francisco CA US 94103 
MA-M,6C15245,"Shenzhen Electron Technology Co., LTD.","Building 2, Yingfeng Industrial Zone, Tantou Community, Songgang Street, Bao'an District Shenzhen Guangzhou CN 51800 "
MA-M,6C15248,"ShenZhen Chainway Information Technology Co., Ltd."," 9F Building2, Phase2, Gaoxinqi Industrial Park ,  Bao'an District ShenZhen GuangDong CN 518102 "
MA-M,6C15240,DEFA AS,Blingsmovegen 30 Nesbyen  NO 3540 
MA-M,6C15242,Linkplay,891 W. Washington Ave. Sunnyvale CA US 94086 
MA-M,6C1524C,CORAL-TAIYI,"8F-3, No. 200, Gangqian Rd, Neihu District Taipei City  TW 114 "
MA-M,1C5974B,"Beijing Flintec Electronic Technology Co.,Ltd.","Room 102,Building No.6,China Technology Venture Park,No.8,LaiGuangYing West Road,ChaoYang District  Beijing Beijing CN 100012 "
MA-M,1C59744,"Syntax technology(tianjin)Co.,LTD","Room 510-5,Comprehensive Office Building,Carpet Industrial Park,Wuqing District  Tianjin Tianjin CN 301700 "
MA-M,18A59C4,IT-1,"260, Changnyong-daero Yeongtong-gu, Suwon-si Gyeonggi-do KR 16229 "
MA-M,18A59C8,Residence Control Ltd,Cvetan Vuchkov 7 Sofia Sofia BG 1614 
MA-M,1C59749,"Shanghai Laisi Information Technology Co.,Ltd","1001,21#,No.1158 Zhongxin RD,Songjiang district Shanghai shanghai  CN 201614 "
MA-M,18A59C2,Actiontec Electronics Inc.,2445 Augustine Dr #501 Santa Clara  CA US 95054 
MA-M,0826AEA,Flextronics International Kft,Zrínyi Miklós str. 38. Zalaegerszeg  HU 8900 
MA-M,381F26D,HWACHANG CORPORATION ,"90, NONGGONGANJI-GIL SOCHO-SI  KR 24899 "
MA-M,381F264,Airmaster A/S,Industrivej 59 Aars  DK 9600 
MA-M,3043D7C,"Xiaoniu network technology (Shanghai) Co., Ltd.","Room 706, building 3, no.20 east road, jingan district. Shang hai  CN 200040 "
MA-M,6C9308B,"Shenzhen EZpro Sound & Light Technology Co., Ltd.","E2?TCL International E City,1001 Zhong Shan Yuan Rd,Nanshan District shenz guangdong CN 518055 "
MA-M,0C86297,HagerEnergy GmbH,Karlstrasse 5 Osnabrueck  DE 49074 
MA-M,6C93084,Estelar s.r.o,Palackého 744/1 Holešov ?eská republika CZ 76901 
MA-M,1054D21,"Jiangxi Ofilm&Jvneng IoT Tech Co., Ltd.","Building 2 and 3,Intelligent Technology Industrial Park,high-tech industrial Development Zone,  Yingtan   CN 335000 "
MA-M,0C86292,"BADA SYSTEM co., Ltd",Saemalro 99 Kumsuk building 501 Seoul  KR 05808 
MA-M,1054D2B,"Shenzhen Dinstech Technology Co.,Ltd.","Shenzhen Qianhai Shenzhen-Hong Kong Cooperation Zone Nanshan Street Linhai Avenue No. 59 Seaside Avenue 3rd Floor D378, Port Building, Shipping Center Shenzhen  CN 518000 "
MA-M,1054D2D,Sun wealth technology corporation limited,"Room605,The Dongfangmingzhu business building,qian jin 1 road,xin an street,bao an district ,shenzhen ,guang dong province,China. shenzhen  Guang dong  CN 518000 "
MA-M,1054D22,ComNav Technology Ltd.,"3 floor Building 2,No.618 Chengliu Middle RD. Malu town, Shanghai  CN 200000 "
MA-M,988FE00,Valinso B.V.,Uithof 5 Wijk en Aalburg  NL 4261 LN 
MA-M,988FE09,Nawon Machinery,"268, Jaedurumi-gil Paju-si Gyeonggi-do KR 10863 "
MA-M,988FE05,"KuaiZhu SmartTechnology?Suzhou?CO.,Ltd",NO.209 Zhu Yuan Road suzhou jiangsu CN 215100 
MA-M,0826AE7,EVTECH SOLUTIONS LTD. DBA 3D-P,UNIT 101  2609 15TH STREET NE CALGARY Alberta CA T2E 8Y4 
MA-M,DC36439,"Hefei EA Excelsior Information Security Co., Ltd.","1F, Block A, Tsinghua Unis Infoport, Langshan Rd, Hi-Tech Industrial (North), Nanshan Shenzhen Guangdong CN 518000 "
MA-M,0826AE0,"Wuhan Tianyu Information Industry Co., Ltd.","Tianyu Building, S.&T.Park, Huazhong University of S.&T.,East Lake Development Zone Wuhan Hubei CN 430000 "
MA-M,18D7934,Remote Engineer B.V.,"It Vegelinskampke, 11 Akkrum Select a state (US only) NL 8491PD "
MA-M,18D7936,"Autel lntelligent Technology Corp.,Ltd","7th, 8th, 10th Floor, Building B1, Zhiyuan Road, No. 1001 Xueyuan Avenue, Xili Street, Nanshan District, Shenzhen Shenzhen  CN 518000 "
MA-M,04EEE87,"Shenzhen C & D Electronics Co., Ltd.","9th FIoor, Building 9, No.1 Qingxiang road, BaoNeng Science and TechnoIogy Industrial Park, Longhua New District ShenZhen GuangDong CN 518000 "
MA-M,DC36435,"Hangzhou Chingan Tech Co., Ltd.","4F, BLDG. 4, 16# XIYUAN YI ROAD HANGZHOU, ZHEJIANG,CHINA 310030 hangzhou zhejiang CN 310000 "
MA-M,50A0307,"Shenzhen Hewang Electric Co.,Ltd","5th Floor, building 6, No. 2 Industrial Zone, Guanlong village, Xili town, Nanshan district,  Shenzhen  CN 518000 "
MA-M,50A030A,Missing-Link Oy,Åkerlundinkatu 8 Tampere Pirkanmaa FI 33100  
MA-M,50A0301,XEPIC Corporation Limited,"Floor 18-19, Shared Spaces, Research and Innovation Park, Huachuang Road, Jiangbei New Area  Nanjing Jiangsu CN 210043 "
MA-M,04EEE81,"Shanghai ZLAN Information Technology Co.,Ltd","28# YuanWen Road, MinHang District Shanghai Shanghai CN 201199 "
MA-M,08F80D0,"Huizhou changfei Optoelectruonics Technology Co.,Ltd","Floor 3-4.No.26,Xinhua Avenue,Tongqiao town Huicheng District,Huizhou City Guangdong Province CN 516032 "
MA-M,08F80D7,HANGZHOU YILI Communication Equipment Ltd,"No.12,Kangyuan Road Shanghai Hangzhou CN Zhejiang "
MA-M,08F80D5,"Zhejiang Luci Technology Co., Ltd","14/ F, Building 36, Nantaihu Dongyuan Business Building, High-tech Zone, Wuxing District Huzhou Zhejiang CN 313000 "
MA-M,94C9B76,"Realtimes Beijing Technology Co., Ltd.",RoomB 901 NO.20 Heping Xiyuan West Heping Street Chaoyang District  Beijing  CN 100013 
MA-M,94C9B7D,Dspread Technology (Beijing) Inc.,"Jingxin Building, 2045 Suite , Chaoyang District Beijing  CN 100027 "
MA-M,94C9B73,Sitronics JSC,"Volgogradskiy prospect 32, building 31 Moscow Moscow region RU 109316 "
MA-M,08F80DA,"MICKEY INDUSTRY,LTD.",26-3 Higashi 3-Chome  Shibuya-ku Tokyo JP 150-0011 
MA-M,C8F5D69,"Shanghai Mo xiang Network Technology CO.,ltd","Room#418-421, ShaHeXiLi, 2-2 XiLi North Road, LiCheng Community, Xili Street, NanShan District Shenzhen Guangdong CN 518071 "
MA-M,08F80D2,"Shanghai Mininglamp AI Group Co.,Ltd","29th,30th,31st and 32nd floors,701 Yunjin Road, Xuhui District Shanghai  CN 200232 "
MA-M,08F80DB,Vont Innovations,"30 N Gould St Ste R, Sheridan, WY Sheridan WY US 82801 "
MA-M,94C9B7C,"Jinjin Technology (Shenzhen) Co., Ltd","5-4 Shankeng Inner Ring Road, Shanxia Community, Pinghu Street, Longgang District Shenzhen Guangdong CN 518111 "
MA-M,94C9B77,"MAMMOTHTEK CLOUD(DONG GUAN)TECHNOLOGY CO., LTD","INDUSTRY NORTH ROAD,SONGSHANHU DONGGUAN GUANGDONG CN 523808 "
MA-M,1845B3E,Sleep Number,1001 Third Avenue South Minneapolis MN US 55404 
MA-M,1845B35,ELPITECH LLC,"26 km of Baltya road, business center Riga Lang, office 11. Krasnogorsk Moscow region, Krasnogorsk district RU 143421 "
MA-M,F4A4548,"Shenzhen Cudy Technology Co., Ltd.","Room A606, Gaoxinqi Industrial Park, Baoan 67 Dist Baoan 67 District, Shenzhen  CN 518101 "
MA-M,F4700C1,"Shenzhen Excelland Technology Co., Ltd.","5D, Building #1, Tingwei Industrial Park, Liufang Road #6, 67 Zone of Xingdong Community, Xin'an Street, Baoan District Shenzhen Guangdong CN 518100 "
MA-M,F4700C7,Changde xsound lnnovation technologies co;ltd.,"2nd Floor, Building 6, Electroacoustic Industrial Park, Economic Development Zone, Deshan Town, Wuling District changde hunan CN 415000 "
MA-M,787264E,Heltec Automation,"64 Chenghong Rd., Longtan Industrial Park, Chenghua District Chengdu Sichuan CN 610000 "
MA-M,7872645,"CALTTA TECHNOLOGIES CO.,LTD.","Building G2, International E-City, Nanshan District, ShenZhen Guangdong CN 518052 "
MA-M,7872641,"Zhengzhou Reform Intelligent Device Co., Ltd","Kangqiao Business Plaza, Chengdong Road, Zhengbian Road, Guancheng District 2122 Zhengzhou City Henan Province CN 450000 "
MA-M,9880BBE,D.Med Technical Products GmbH,Klaus-Bungert-Str. 3 Düsseldorf  DE 40468 
MA-M,9880BB1,"GreatWall Information Co.,Ltd","No.5,3rd EastRoad,ChangshaEconomic and TechnologicalDevelopment Zone,Hunan,Chian Changsha Hunan CN 410000 "
MA-M,9880BB6,"Neusoft Reach Automotive Technology (Shenyang) Co.,Ltd","No.2 Xinxiu Street, Hunnan District, Shenyang Shenyang Liaoning CN 110000 "
MA-M,9880BB0,"RYEEX Technology Co.,Ltd.","RM106,Joinin Hub,Builing J District 71,Construction Industrial Park,Xin'an Street,Bao'an, Shenzhen,China SHENZHEN GUANGDONG CN 518101 "
MA-M,787264B,digades GmbH,Äußere Weberstraße 20 Zittau  DE 02748 
MA-M,787264C,Comcast-SRL,Alejo Martinez 17 Sosua Puerto Plata DO 34443 
MA-M,1CAE3E7,NextDrive Co.,"8F., No. 8, Ln. 47, Sec. 3, Nangang Rd., Nangang Dist., Taipei City  TW 115004 "
MA-M,1CAE3E0,DAO QIN TECHNOLOGY CO.LTD.,"NO.359, ZHONGXIAO RD. CHISHANG TOWNSHIP TAITUNG COUNTY  TW 95861 "
MA-M,1CAE3E4,P.H.U. Metering Anna Moder,Parkowa 1 Buczek  PL 98-113 
MA-M,986EE83,ReeR SpA,via carcano 32 torino  IT 10153 
MA-M,986EE8E,First Design System Inc.,"Tachibana Shinjuku Bldg. 3F, 3-2-26 Nishi-Shinjuku Tokyo Shinjuku-ku JP 160-0023 "
MA-M,986EE80,"Sbarco Technology CO., Ltd.","4F, No.115, LIde St., JhongHe Dist. New Taipei City   TW 23556 "
MA-M,986EE89,"Span.IO, Inc.",679 Bryant Street San Francisco CA US 94107 
MA-M,986EE8A,Logos Payment Solutions A/S,Nærum Hovedgade 6 Nærum  DK 2850 
MA-M,986EE86,Blair Companies,5107 Kissell Ave Altoona PA US 16601 
MA-M,50DE19E,DTEN Inc.,"97 E Brokaw Rd, Ste 180 San Jose CA US 95112-1032____ "
MA-M,38A8CD9,PT Supertone,Jl Gajah Mada 218 F-G Jakarta DKI Jakarta  ID 11120 
MA-M,38A8CDA,NIC Technologii,2/5 Selezneva Street Krasnodar Krasnodarsky kray RU 350059 
MA-M,38A8CD5,Revo Infratech USA Ltd,7588 Central Parke Blvd Suite# 109 Mason OH US 45040 
MA-M,7C8334A,"ENGINETECH (TIANJIN) COMPUTER CO.,LTD.","No.6 Hechang Road, Wuqing Development Zone TIANJIN  CN 301726 "
MA-M,7C8334C,"Hunan Datang Xianyi Technology Co.,Ltd",No.568 QueYuan Road Chuanggu Park Flat 1001-1061 Changsha  CN 410000 
MA-M,7C83348,"Silicon Xpandas Electronics Co., Ltd.","8F., No.437, Ruiguang Rd., Neihu Dist. Taipei City 11492  TW 11492 "
MA-M,7C8334B,"Shenzhen AZW Technology Co., Ltd.",LongJun Industrial Park shenzhen  CN 518000 
MA-M,785EE8E,Suzhou Tianping Advanced Digital Technologies Co.Ltd,"Room304,Building 4,No.209.ZhuyuanRoad,Gaoxin District Suzhou Jiangsu CN 215000 "
MA-M,785EE82,Vega-Absolute,Kirova 113/1 Novosibirsk  RU 630008 
MA-M,785EE88,"Jiangxi guoxuan radio and television technology Co.,Ltd","No.3 Jincheng First Road, Guzhang Industrial Park, Shicheng County, Ganzhou City, Jiangxi Ganzhou   CN 341000 "
MA-M,785EE83,Incontrol LLC,"23 building 2, office 5-7, Leninskaya Sloboda st Moscow  RU 115280 "
MA-M,2836132,"Shenzhen HQVT TECHNOLOGY Co.,LTD","3/F,Building 8 ,Taihua Wutong Island,Xixiang,Bao'an District China Guang Dong CN 518000 "
MA-M,2836136,"ESI Ventures, LLC",2085 Humphrey Street Fort Wayne IN US 46803 
MA-M,283613D,AVYCON,16682 Millikan Ave Irvine CA US 92606 
MA-M,6433B55,"Revo Smart Technologies co.,limited",RM 1902 EASEY COMM BLDG 253-261 HENNESSY ROAD WANCHAI  HK Hong Kong  CN 999077 
MA-M,2836130,"Shandong SIASUN Industrial Software Research Institute Co., Ltd","Rm301,Artificial Intelligence Building,Jingshi Road,Jinan Area Of China(Shandong) Pilot Free Trade Zone jinan  CN 250000 "
MA-M,584849C,Haag-Streit AG,Gartenstadtstrasse 10 Koeniz  CH 3098 
MA-M,44A92CD,NPP KOMETEH JSC,Lomanaya 5 Sankt-Petersburg  RU 196006 
MA-M,44A92C9,"China Electronics Corporation Greatwall Shengfeifan information system Co.,ltd. Hu'nan computer R.&D. Center","China Electronics Software Park,Yuelu District,Changsha City,Hunan Province Changsha  CN 410013 "
MA-M,5848494,SERNET (SUZHOU) TECHNOLOGIES CORPORATION,"NO.8 Tangzhuang Road,Suzhou Industrial Park,Su ZhouCity,JiangSu Province,China Suzhou  CN 215021 "
MA-M,584849D,Telegaertner Elektronik GmbH,Hofaeckerstr. 18 Crailsheim Baden-Wuerttemberg DE 74564 
MA-M,5848498,STACKFORCE GmbH,Biengener Str. 3 Eschbach  DE 79427 
MA-M,A85B36E,ORBITVU Sp. z o. o.,"Sienkiewicza, 48 Tarnowskie Góry  PL 42-600 "
MA-M,F02A2B6,"Shenzhen ORVIBO Technology Co., Ltd.","F7, Block A7, Nanshan I Park, No.1001 XueYuan Avenue , NanShan District, ShenZhen 518055 PRC. shenzhen  CN 518000 "
MA-M,A85B360,"Bluesoo Tech (HongKong) Co.,Limited","Room 05, 28 / F, good view business centre, 2-16 Garden Street, Mong Kok, Kowloon, Hongkong. HongKong  HK 999077 "
MA-M,A85B367,Louis Vuitton Malletier,2 rue du Pont Neuf Paris  FR 75001 
MA-M,E87829E,Solos Technology Limited,"Unit 211, 2/F., Photonics Centre, No 2 Science Park East Avenue, Shatin Hong Kong Hong Kong HK 999077 "
MA-M,3049505,IK Elektronik GmbH,Friedrichsgruener Str. 11-13 Muldenhammer  DE 08262 
MA-M,E878291,"Shenzhen Jointelli Technologies Co.,Ltd ","Room A4-1203, Building A, Kexing Science Park, No. 15, Keyuan Road,Keyuan Community,Yuehai Street,Nanshan District Shenzhen Guangdong CN 518000 "
MA-M,E87829A,METZ CONNECT GmbH,Im Tal 2 Blumberg  DE 78176 
MA-M,7813056,"CRRC Nangjing Puzhen Haitai Brake Equipment Co., LTD ",No.10 Xinglong Road Pukou Economic Development District Nanjing Jiangsu CN 211800 
MA-M,7813058,"Shenzhen AV-Display Co.,Ltd","No.39,He Ao Jin Yuan Road, Yuanshan Subdistrict, Longgang District ,Shenzhen, China SHENZHEN  CN 518000 "
MA-M,781305B,Bithouse Oy,Hepolamminkatu 32 Tampere  FI FI-33720 
MA-M,1874E2D,Samriddi Automations Pvt. Ltd.,F-365 Noida up IN 201307 
MA-M,1874E2A,Linux Automation GmbH,Steuerwalder Str 21 Hildesheim  DE 31137 
MA-M,E87829D,Bernd Walter Computer Technology,Fontanestr. 18 Moers NRW DE 47445 
MA-M,D09FD9A,Eurolan Ltd,"jk. Drujba 1, ul. 5028, do bl. 15 Sofia Sofia (stolitsa) BG 1592 "
MA-M,E05A9F8,"Fujian Newland Auto-ID Tech. Co,.Ltd.","Newland Science & Technology Park, No.1 Rujiang West Rd,Mawei,Fuzhou, P.R.China Fuzhou Fujian CN 350015 "
