Registry,Assignment,Organization Name,Organization Address
MA-L,20DCFD,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,FC65B3,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,C094AD,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China shenzhen guangdong CN 518057 "
MA-L,00188C,Mobile Action Technology Inc.,"5F, No. 205-3, Sec. 3, Beishin Rd. Shindian City, Taipei  TW 231 "
MA-L,1C90BE,Ericsson AB,Torshamnsgatan 36 Stockholm  SE SE-164 80 
MA-L,787DF3,Sterlite Technologies Limited,"IFFCO Tower, 3rd Floor, Plot No.3, Sector 29,CH Baktawar Singh Rd, Institutional Area, Gurugram Haryana IN 122002 "
MA-L,74731D,ifm electronic gmbh,ifm-Straße 1 Tettnang BW DE 88069 
MA-L,001F94,Lascar Electronics Ltd,Module House Nr Salisbury Wiltshire GB SP5 2SJ 
MA-L,109D7A,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,DC6373,OBARA KOREA,"97-23, Barangongdan-ro 4-gil Hwaseong-si Gyeonggi-do KR 18623 "
MA-L,D47EE4,China Mobile IOT Company Limited,"NO.8 Yu Ma Road, NanAn Area Chongqing Chongqing CN 401336 "
MA-L,1CA852,SENSAIO PTE LTD,160 Robinson Road #14-04 SINGAPORE SINGAPORE SG 068914 
MA-L,401C83,Intel Corporate,"Lot 8, Jalan Hi-Tech 2/3   Kulim Kedah MY 09000 "
MA-L,443B32,Intelbras,"BR 101, km 210, S/N° São José Santa Catarina BR 88104800 "
MA-L,88892F,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,28E5B0,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,C440F6,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD","NO.18 HAIBIN ROAD, DONG GUAN GUANG DONG CN 523860 "
MA-L,84EA97,"Shenzhen iComm Semiconductor CO.,LTD","Room 601,Block B ,Digital Building,Garden City Shenzhen No.1079 Nanhai Road,Nanshan District CN 518067 "
MA-L,A47D9F,"Shenzhen iComm Semiconductor CO.,LTD","Room 601,Block B ,Digital Building,Garden City Shenzhen No.1079 Nanhai Road,Nanshan District CN 518067 "
MA-L,38CA73,"Shenzhen MiaoMing  Intelligent Technology Co.,Ltd","Chudong science and technology park, 111 shaxin road, tangxia town, dongguan city guangdong province CN 523710 "
MA-L,6C0DC4,"Beijing Xiaomi Electronics Co., Ltd.","Building C, QingHe ShunShiJiaYe Technology Park, #66 ZhuFang Rd, HaiDian District Beijing Beijing CN 10085 "
MA-L,E01CFC,D-Link International,"1 Internal Business Park, #03-12,The Synergy Singapore  Singapore SG 609917 "
MA-L,683E26,Intel Corporate,"Lot 8, Jalan Hi-Tech 2/3   Kulim Kedah MY 09000 "
MA-L,8C554A,Intel Corporate,"Lot 8, Jalan Hi-Tech 2/3   Kulim Kedah MY 09000 "
MA-L,549FC6,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,F01D2D,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0055B1,"Shanghai Baud Data Communication Co.,Ltd.",NO.123 JULI RD PUDONG ZHANGJIANG HIGH-TECH PARK SHANGHAI CN 201203 
MA-L,74901F,Ragile Networks Inc.,35649 Embassy common Fremont ca 94536 Fremont CA US 94536 
MA-L,204EF6,AzureWave Technology Inc.,"8F., No. 94, Baozhong Rd. New Taipei City Taiwan TW 231 "
MA-L,088FC3,"COMPAL INFORMATION (KUNSHAN) CO., LTD. ","NO. 25, THE 3RD Street KUNSHAN EXPORT PROCESSING ZONE  KUNSHAN SUZHOU CN 215300 "
MA-L,9CBF0D,Framework Computer LLC,1870 Ogden Dr Burlingame CA US 94010 
MA-L,0C8B7D,"Vizio, Inc",39 Tesla Irvine CA US 92618 
MA-L,0023E9,"F5 Networks, Inc.",401 Elliott Ave. W. Seattle WA US 98119 
MA-L,3C7C3F,ASUSTek COMPUTER INC.,"15,Li-Te Rd., Peitou, Taipei 112, Taiwan Taipei Taiwan TW 112 "
MA-L,24470E,PentronicAB,Bergsliden 1 GUNNEBO  SE 59093 
MA-L,8CD67F,EM Microelectronic,Rue des Sors 3 Marin-Epagnier Neuchatel CH 2074 
MA-L,34916F,UserGate Ltd.,"Nikolaeva str., 11, 602 Novosibirsk  RU 630090 "
MA-L,EC4D3E,"Beijing Xiaomi Mobile Software Co., Ltd","The Rainbow City Office Building, 68 Qinghe Middle Street Haidian District Beijing Beijing CN 100085 "
MA-L,5C91FD,Jaewoncnc,"A-501~507, H-Businesspark, 25 Beobwon-ro11gil, Songpa-gu, Seoul, Korea Seoul  KR 05836 "
MA-L,EC3EB3,Zyxel Communications Corporation,"No. 6 Innovation Road II, Science Park Hsichu Taiwan TW 300 "
MA-L,FC449F,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China shenzhen guangdong CN 518057 "
MA-L,9860CA,"Apple, Inc.",1 Infinite Loop Cupertino CA US 95014 
MA-L,4490BB,"Apple, Inc.",1 Infinite Loop Cupertino CA US 95014 
MA-L,34FD6A,"Apple, Inc.",1 Infinite Loop Cupertino CA US 95014 
MA-L,443583,"Apple, Inc.",1 Infinite Loop Cupertino CA US 95014 
MA-L,D8A491,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,681324,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,A8C092,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,24B105,Prama Hikvision India Private Limited,"Prama Hikvision India Pvt Ltd, Akurli Cross Road No 1, Kandivali East Mumbai Maharashtra IN 400101 "
MA-L,709CD1,Intel Corporate,"Lot 8, Jalan Hi-Tech 2/3   Kulim Kedah MY 09000 "
MA-L,142C78,"GooWi Wireless Technology Co., Limited","RM402 Building212, Tairan Technology Park, Futian District Shenzhen Guangdong CN 518000 "
MA-L,98FC84,IEEE Registration Authority,445 Hoes Lane Piscataway NJ US 08554 
MA-L,DC7223,"Hui Zhou Gaoshengda Technology Co.,LTD","No.75,Zhongkai High-Tech Development District,Huizhou Hui Zhou Guangdong CN 516006 "
MA-L,90AAC3,Hitron Technologies. Inc,"No. 1-8, Lising 1st Rd. Hsinchu Science Park, Hsinchu, 300, Taiwan, R.O.C Hsin-chu Taiwan TW 300 "
MA-L,44917C,HMD Global Oy,Bertel Jungin aukio 9 Espoo Paimio FI 02600 
MA-L,245F9F,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,CCB0A8,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,502873,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,F82E3F,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,90A5AF,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,0476B0,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,40F078,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,78D71A,Ciena Corporation,7035 Ridge Road Hanover MD US 21076 
MA-L,20F44F,Nokia,600 March Road Kanata Ontario CA K2K 2E6 
MA-L,4CB99B,"WEIFANG GOERTEK ELECTRONICS CO.,LTD","Gaoxin 2 Road, Free Trade Zone,Weifang,Shandong,261205,P.R.China Weifang Shandong CN 261205 "
MA-L,BC7E8B,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu Suwon Gyeonggi-Do KR 16677 "
MA-L,4CAEEC,"Guangzhou limee technology co.,LTD","No.2, Yichuang Street, Zhongxin Guangzhou Knowledge City, Huangpu District, Guangzhou Guangzhou Guangdong CN 510555 "
MA-L,9C6B37,Renesas Electronics (Penang) Sdn. Bhd.,"Phase 3, Bayan Lepas FIZ Bayan Lepas Penang MY 11900 "
MA-L,A83759,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,50F7ED,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,6433DB,Texas Instruments,12500 TI Blvd Dallas TX US 75243 
MA-L,A406E9,Texas Instruments,12500 TI Blvd Dallas TX US 75243 
MA-L,B0B113,Texas Instruments,12500 TI Blvd Dallas TX US 75243 
MA-L,3420E3,Ruckus Wireless,350 West Java Drive Sunnyvale CA US 94089 
MA-L,78719C,"ARRIS Group, Inc.",6450 Sequence Drive San Diego CA US 92121 
MA-L,0C31DC,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,40DDD1,Beautiful Card Corporation,"Wenming 1st St., Taoyuan  TW 33383 "
MA-L,C0E7BF,"Sichuan AI-Link Technology Co., Ltd.","Anzhou, Industrial Park Mianyang Sichuan CN 622650 "
MA-L,8060B7,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,"B22 Building,NO.51 Tongle Road, Shajing Town, Jiangnan District, Nanning, Guangxi Province, China Nanning Guangxi CN 530007 "
MA-L,6CA4D1,"Fiberhome Telecommunication Technologies Co.,LTD",No.5 DongXin Road Wuhan Hubei CN 430074 
MA-L,A446B4,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,DCD444,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,70828E,OleumTech Corporation,23 Hubble Irvine CA US 92618 
MA-L,20A171,Amazon Technologies Inc.,P.O Box 8102 Reno NV US 89507 
MA-L,346D9C,Carrier Corporation,6304 Thompson Rd East Syracuse NY US 13057 
MA-L,7CF9A0,"Fiberhome Telecommunication Technologies Co.,LTD",No.5 DongXin Road Wuhan Hubei CN 430074 
MA-L,345594,"FUJIAN STAR-NET COMMUNICATION CO.,LTD","19-22# Building, Star-net Science Plaza, Juyuanzhou, FUZHOU FUJIAN CN 350002 "
MA-L,4C93A6,IEEE Registration Authority,445 Hoes Lane Piscataway NJ US 08554 
MA-L,CC47BD,Rhombus Systems,"770 L St, Suite 1480 Sacramento CA US 95814 "
MA-L,40AA56,China Dragon Technology Limited,"B4 Bldg.Haoshan 1st Industry Park, Shenzhen Guangdong CN 518104 "
MA-L,68545A,Intel Corporate,"Lot 8, Jalan Hi-Tech 2/3  Kulim Kedah MY 09000 "
MA-L,001E31,infomark,"5F.,Geown Bldg.,1360-53 Seoul Seocho-dong,Seocho-gu KR 137-863 "
MA-L,3CE3E7,"China Mobile Group Device Co.,Ltd.","32 Xuanwumen West Street,Xicheng District Beijing  CN 100053 "
MA-L,24FD0D,Intelbras,"BR 101, KM 210 São Jose Santa Catarina BR 88104-800 "
MA-L,E0693A,Innophase Inc.,6815 Flanders Drive Suite 150 San Diego CA US 92121 
MA-L,0002AC,3PAR data,4209 Technology Drive Fremont CA US 94538 
MA-L,5488DE,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,782B64,Bose Corporation,The Mountain Framingham MA US 01701-9168 
MA-L,D4F756,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China shenzhen guangdong CN 518057 "
MA-L,54AB3A,Quanta Computer Inc.,"No.211, Wen Hwa 2nd Rd., Kuei Shan Hsiang, Tao Yuan Shien, Taiwan, R. O. C. Taoyuan Taiwan TW 33377 "
MA-L,E89A8F,Quanta Computer Inc.,"211, Wen Hwa 2nd Rd.,Kuei Shan, Tao Yuan  TAIPEI  TW 33377 "
MA-L,EC6C9A,Arcadyan Corporation,"No.8, Sec.2, Guangfu Rd. Hsinchu City Hsinchu TW 30071 "
MA-L,0CC844,"Cambridge Mobile Telematics, Inc.","One Broadway, 14th Floor Cambridge MA US 02142 "
MA-L,E0B260,TENO NETWORK TECHNOLOGIES COMPANY LIMITED,"RM 1302, 13/F CHEONG K BLDG 84-86 DES VOEUX RD CENTRAL  HONG KONG Hong Kong  HK 999077 "
MA-L,482335,Dialog Semiconductor Hellas SA,"Achileos 8 & Katsoni Str Kalithea, Athens  GR 17674 "
MA-L,E8DA20,"Nintendo Co.,Ltd","11-1 HOKOTATE-CHO KAMITOBA,MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,E8136E,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,4CAE13,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,4C2EFE,"Shenzhen Comnect Technology Co.,LTD","G Zone, 3/F, Building 1, Baisha High-Tech Park, No. 3011, Shahe Road West, XiLi Street, Nanshan District Shenzhen  CN 518055 "
MA-L,643AEA,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,3C53D7,CEDES AG,Kantonsstrasse 14 Landquart  CH 7302 
MA-L,A0D83D,"Fiberhome Telecommunication Technologies Co.,LTD",No.5 DongXin Road Wuhan Hubei CN 430074 
MA-L,58F2FC,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,10BC97,"vivo Mobile Communication Co., Ltd.","No.1, vivo Road, Chang'an Dongguan Guangdong CN 523860 "
MA-L,D01411,IEEE Registration Authority,445 Hoes Lane Piscataway NJ US 08554 
MA-L,507043,SKY UK LIMITED,130 Kings Road Brentwood Essex GB 08854 
MA-L,4401BB,SHENZHEN BILIAN ELECTRONIC CO.，LTD,"NO.268? Fuqian Rd, Jutang community, Guanlan Town, Longhua New district shenzhen guangdong CN 518000 "
MA-L,C80210,LG Innotek,Jangduk-dong 978-1 Gwang-ju Gwangsan-gu KR 506-731 
MA-L,E06CA6,Creotech Instruments S.A.,ul. Gen. L. Okulickiego 7/9 Piaseczno Mazovia PL 05-500 
MA-L,44680C,"Wacom Co.,Ltd.","Sumitomo Fudosan Shinjuku Grand Tower 31F,8-17-1 Nishi-shinjuku,Shinjuku-ku Tokyo JP 160-6131 "
MA-L,980E24,"Phytium Technology Co.,Ltd.","Building5,XinAn Business Square,Haiyuan Middle Road Binhai New District, Tianjin  CN 300450 "
MA-L,A830BC,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,001EB2,LG Innotek,"Hanyang Univ. 1271, Sa-dong, Sangrok-gu Ansan-si Gyeonggi-do KR 426-791 "
MA-L,C086B3,"Shenzhen Voxtech Co., Ltd.","Floors 1-4,Factory Building 26,Shancheng Industrial Park,Shiyan Street,Bao'an District,Shenzhen, Guangdong,China Shenzhen   CN 518000 "
MA-L,44ADB1,Sagemcom Broadband SAS,"250, route de l'Empereur Rueil Malmaison Cedex hauts de seine FR 92848 "
MA-L,1C98C1,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,"B22 Building,NO.51 Tongle Road, Shajing Town, Jiangnan District, Nanning, Guangxi Province, China Nanning Guangxi CN 530007 "
MA-L,A09B17,Taicang T&W Electronics,89# Jiang Nan RD Suzhou Jiangsu CN 215412 
MA-L,0063DE,"CLOUDWALK TECHNOLOGY CO.,LTD","Five Floors of Block 106, West Jinkai Avenue, Yubei District Chongqing Chongqing CN 401120 "
MA-L,60A423,Silicon Laboratories,7000 W. William Cannon Dr. Austin TX US 78735 
MA-L,7846D4,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,6888A1,"Universal Electronics, Inc.",201 E. Sandpointe Ave Santa Ana CA US 92707 
MA-L,E43EC6,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,38881E,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,2CDB07,Intel Corporate,"Lot 8, Jalan Hi-Tech 2/3  Kulim Kedah MY 09000 "
MA-L,988D46,Intel Corporate,"Lot 8, Jalan Hi-Tech 2/3  Kulim Kedah MY 09000 "
MA-L,001693,PowerLink Technology Inc.,"N0. 18, Alley 1, Lane 151, Sec. 1, Jhongsing Rd., Wugu Township Taipei Hsien  TW 248 "
MA-L,AC1F09,"shenzhen RAKwireless technology  Co.,Ltd","Room 506, Bldg B, New Compark, Pingshan First Road, Taoyuan Street,Nanshan District shenzhen guangdong CN 518057 "
MA-L,10F920,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,9077EE,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,3C13CC,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,D8DC40,"Apple, Inc.",1 Infinite Loop Cupertino CA US 95014 
MA-L,805FC5,"Apple, Inc.",1 Infinite Loop Cupertino CA US 95014 
MA-L,3C4DBE,"Apple, Inc.",1 Infinite Loop Cupertino CA US 95014 
MA-L,48262C,"Apple, Inc.",1 Infinite Loop Cupertino CA US 95014 
MA-L,147DDA,"Apple, Inc.",1 Infinite Loop Cupertino CA US 95014 
MA-L,C4910C,"Apple, Inc.",1 Infinite Loop Cupertino CA US 95014 
MA-L,2848E7,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,E4268B,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,6C9961,Sagemcom Broadband SAS,"250, route de l'Empereur Rueil Malmaison Cedex hauts de seine FR 92848 "
MA-L,206980,"Apple, Inc.",1 Infinite Loop Cupertino CA US 95014 
MA-L,BC13A8,"Shenzhen YOUHUA Technology Co., Ltd	","Room 407 Shenzhen University-town Business Park,Lishan Road,Taoyuan Street,Nanshan District Shenzhen Guangdong CN 518055 "
MA-L,94E3EE,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China shenzhen guangdong CN 518057 "
MA-L,8CE468,"Guangzhou Sageran Technology Co., Ltd.","Room 1902, Ruian Guangzhou Center, 374 Beijing Road, Yuexiu District Guangzhou Guangdong CN 510030 "
MA-L,C0E3A0,Renesas Electronics (Penang) Sdn. Bhd.,"Phase 3, Bayan Lepas FIZ Bayan Lepas Penang MY 11900 "
MA-L,AC2334,Infinix mobility limited,"RMS 05-15, 13A/F SOUTH TOWER WORLD FINANCE CTR HARBOUR CITY 17 CANTON RD TST KLN HONG KONG HongKong HongKong HK 999077 "
MA-L,F8BC0E,eero inc.,660 3rd Street San Francisco CA US 94107 
MA-L,E01995,Nutanix,1740 Technology Drive Ste #150 San Jose CA US 95110 
MA-L,2479EF,"Greenpacket Berhad, Taiwan","B-23A-3, The Ascent Paradigm, No. 1, Jalan SS7/26A, Kelana Jaya, 47301 Petaling Jaya Petaling Jaya Selangor MY 47301 "
MA-L,B05CDA,HP Inc.,10300 Energy Dr Spring TX US 77389 
MA-L,FCBC0E,"Zhejiang Cainiao Supply Chain Management Co., Ltd","Block B1, XIXI center, No.588 West Wenyi Road, Xihu District Hangzhou Zhejiang CN 310000 "
MA-L,2CD066,Xiaomi Communications Co Ltd,"The Rainbow City of China Resources NO.68, Qinghe Middle Street Haidian District, Beijing CN 100085 "
MA-L,50E039,Zyxel Communications Corporation,"No. 6 Innovation Road II, Science Park Hsichu Taiwan TW 300 "
MA-L,B85776,lignex1,"354-25, Sanhodae-ro Gumi-si Gyeongsangbuk-do, Korea KR 39262 "
MA-L,F85128,SimpliSafe,294 Washington St Boston MA US 02108 
MA-L,2400FA,"China Mobile (Hangzhou) Information Technology Co., Ltd","No. 1600 Yuhangtang Road, Wuchang Street, Yuhang District Hangzhou Zhejiang CN 311100 "
MA-L,DCBD7A,Guangzhou Shiyuan Electronic Technology Company Limited,"No.6, 4th Yunpu Road, Yunpu industry District Guangzhou Guangdong CN 510530 "
MA-L,342EB7,Intel Corporate,"Lot 8, Jalan Hi-Tech 2/3  Kulim Kedah MY 09000 "
MA-L,60AAEF,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,D0F3F5,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,9016BA,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,D44649,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,9400B0,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park Dongguan  CN 523808 "
MA-L,BC26A1,FACTORY FIVE Corporation,"3-391-1, Kamikitadai,  Higashiyamato Tokyo JP 207-0023 "
MA-L,18DFC1,Aetheros,"909 Montgomery Street, Suite 104 San Francisco  US 94133 "
MA-L,E44122,"OnePlus Technology (Shenzhen) Co., Ltd","18C02, 18C03, 18C04 ,18C05,TAIRAN BUILDING, Shenzhen Guangdong CN 518000 "
MA-L,9C19C2,"Dongguan Liesheng Electronic Co., Ltd.","F5, Building B, North Block, Gaosheng Tech Park, No. 84 Zhongli Road, Nancheng District, Dongguan Ci dongguan  guangdong CN 523000 "
MA-L,B01B7C,Ontrol A.S.,Turcan Cad No:19 Y.Dudullu Umraniye Istanbul TR 34775 
MA-L,001C70,NOVACOMM LTDA,"RUA BEIJUI, 70 São Paulo  BR 04689-000 "
MA-L,000FA4,Sprecher Automation GmbH,Franckstrasse 51 Linz Oberösterreich AT 4018 
MA-L,0024A2,Hong Kong Middleware Technology Limited,"Room 1315 ,Leighton Centre,77 Leighton Road Causeway Bay  HK 852 "
MA-L,74CBF3,Lava international limited,"A-154D, Sector-63 Noida Uttar Pradesh IN 201301 "
MA-L,84A3B5,Propulsion systems,Dooren 72 Merchtem Vlaams brabant BE 1785 
MA-L,9CEDFA,EVUlution AG,Via da Clalt 12 Poschiavo GR CH 7742 
MA-L,EC63ED,Hyundai Autoever Corp.,"38, Teheran-ro 114-gil Gangnam-gu, Seoul  KR 06176 "
MA-L,1C1338,"Kimball Electronics Group, LLC",1205 Kimball Blvd Jasper IN US 47546 
MA-L,2468B0,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong Gumi Gyeongbuk KR 730-350 "
MA-L,30FCEB,LG Electronics (Mobile Communications),"60-39, Gasan-dong, Geumcheon-gu Seoul  KR 153-801 "
MA-L,FC71FA,Trane Technologies,6200 Troup Hwy. Tyler TX US 75707 
MA-L,0002D8,BRECIS Communications Corporation,"2025 Gateway Place, Suite 132 San Jose CA US 95110 "
MA-L,B4EF1C,360 AI Technology Co.Ltd,"MTK Building B?No.6 Jiuxianqiao Road, Chaoyang District, Beijing, P.R.C.  Beijing Beijing CN 100015 "
MA-L,B8F009,Espressif Inc.,"Room 204, Building 2, 690 Bibo Rd, Pudong New Area Shanghai Shanghai CN 201203 "
MA-L,0001CC,"Japan Total Design Communication Co., Ltd.","Enesta Suginamihigashi Build., 3F,   JP  "
MA-L,04F5F4,Proxim Wireless,2114 Ringwood Ave San Jose CA US 95131 
MA-L,008016,WANDEL AND GOLTERMANN,1030 SWABIA COURT  NC US 27709 
MA-L,E8B470,IEEE Registration Authority,445 Hoes Lane Piscataway NJ US 08554 
MA-L,A4B1C1,Intel Corporate,"Lot 8, Jalan Hi-Tech 2/3  Kulim Kedah MY 09000 "
MA-L,00092E,B&Tech System Inc.,"#601, Seo-Jung B/D, 830-24, Youksam-Dong Seoul  KR  "
MA-L,D41AC8,Nippon Printer Engineering,2660 Katsuyama Fujikawaguchiko-town Yamanashi-Pref. JP 401-0310 
MA-L,5061F6,"Universal Electronics, Inc.",201 E. Sandpointe Ave Santa Ana CA US 92707 
MA-L,F4EB9F,Ellu Company 2019 SL,Paseo de la Castellana 144 14B Madrid Madrid ES 28046 
MA-L,E898C2,ZETLAB Company,"Savelkinsky passage, 4 Zelenograd Moscow RU 124482 "
MA-L,64DDE9,Xiaomi Communications Co Ltd,"The Rainbow City of China Resources NO.68, Qinghe Middle Street Haidian District, Beijing CN 100085 "
MA-L,4C4088,"SANSHIN ELECTRONICS CO.,LTD.","4-4-12, Shiba, Minato-ku, Tokyo  JP 108-8404 "
MA-L,B04502,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,1C1FF1,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,14DE39,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
MA-L,F45420,TELLESCOM INDUSTRIA E COMERCIO EM TELECOMUNICACAO ,"Av. Buriti, 1900 – Setor B – Distrito Industrial Manaus Amazonas BR 69075-000 "
MA-L,0C817D,EEP Elektro-Elektronik Pranjic GmbH,Am Luftschacht 21 Gelsenkirchen  DE 45886 
MA-L,C8BCE5,Sense Things Japan INC.,"3-5-7 Kawaramachi,Chuo-ku Osaka  JP 541-0048 "
MA-L,9C611D,Panasonic Corporation of North America,1200 Ridgeway Ave Rochester NY US 14615 
MA-L,C095DA,NXP India Private Limited,"1st Floor, Muttha Towers, Don Bosco Marg, Off Airport Road, Yerwada Pune Maharashtra IN 411006 "
MA-L,6849B2,CARLO GAVAZZI LTD,"BLB042, Bulebel Industrial Estate  Zejtun   MT ZTN 3000 "
MA-L,487AFF,ESSYS,gaetbeol-ro Incheon  KR 21999 
MA-L,C8D778,BSH Hausgeraete GmbH,Im Gewerbepark B10 Regensburg  DE 93059 
MA-L,CCA7C1,"Google, Inc.",1600 Amphitheatre Parkway Mountain View CA US 94043 
MA-L,A4C54E,"Huawei Device Co., Ltd.","No.2 of Xincheng Road, Songshan Lake Zone Dongguan Guangdong CN 523808 "
